,Player,League,Nation,Pos,Squad,Born,90s,Gls/90,Sh/90,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,TotalTouches,Tkl,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Starts,Mn/Start,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,Fls,Fld,TimesOffside,Recov,DuelWin%,AerialDuels
4965,Bobby Reid,Championship,JAM,FW,Fulham,1993.0,0.6086956521739131,0.2857142857142857,1.64,15.3,0.275,0.17,0.010714285714285714,14.938566552901024,4.051194539249147,0.878,0.8340000000000001,0.585,0.2857142857142857,6.2,0.22142857142857145,1.8,0.509713228492137,0.33950046253469013,0.07585568917668825,0.053469852104664393,0.06598407281001138,0.04436860068259386,0.010238907849829353,0.06828195096205698,0.0014285714285714286,0.014285714285714285,1.2142857142857142,0.009285714285714286,2.7857142857142856,0.10714285714285714,0.07142857142857142,0.024781341107871717,0.11516034985422739,0.43148688046647227,0.3527696793002915,0.07580174927113703,3.1390665719023927,0.434,15.194029850746269,0.9285714285714286,4.098231827111984,0.06990664640387059,2.6088521050737676,0.2758620689655172,0.5862068965517241,0.1379310344827586,1.1785714285714286,0.33299999999999996,22.0,1.9791291831594098,0.13636363636363635,0.8636363636363636,1.5293270960777257,0.6428571428571429,26,82.0,3.67211561241412,1.7176024638711207,0.8613138686131385,-0.49,0.9708577437284063,1.04476629361422,0.9107142857142857,0.8741808650065527,-5.750000000000038,0.3893805309734513,2.6088521050737676,1.3030087656953329,0.32142857142857145,4.678571428571429,0.225,1.4285714285714286
4970,Emil Riis Jakobsen,Championship,DEN,FW,Preston,1998.0,0.7456521739130434,0.4664723032069971,2.13,15.3,0.34693877551020413,0.16,0.06122448979591837,15.247787610619469,3.1703539823008855,0.6859999999999999,0.574,0.44799999999999995,0.1457725947521866,3.7,0.08454810495626823,1.3,0.48877805486284287,0.2456359102244389,0.13092269326683292,0.06637168141592921,0.04646017699115044,0.02433628318584071,0.015486725663716814,0.053308097820311415,0.0023323615160349854,0.011370262390670556,1.924198250728863,0.00991253644314869,1.3994169096209914,0.23323615160349856,0.1457725947521866,0.011676396997497914,0.049207673060884076,0.3427856547122602,0.46455379482902415,0.1317764804003336,4.868863325726957,0.39799999999999996,6.353383458646617,2.0408163265306123,9.457869822485206,0.062235876386284014,1.5649542975383852,0.18518518518518517,0.5185185185185185,0.2962962962962963,0.7871720116618076,0.37,17.0,1.275147946142388,0.2272727272727273,0.7727272727272727,0.23184508111679783,0.17492711370262393,38,78.0,2.52242316875011,2.4051011609012676,-0.6666666666666666,0.57,0.9525844743282504,0.9965176546809198,6.0,-0.5819902084823145,1.5087463556851237,-1.108108108108108,2.1445670003303796,0.6452710431686327,0.9037900874635569,2.419825072886298,0.377,6.501457725947522
4971,Andy Rinomhota,Championship,ENG,MF,Reading,1997.0,0.3869565217391305,0.0,0.17,15.5,0.016853932584269662,0.09,-0.016853932584269662,15.075949367088606,3.681434599156118,0.857,0.8370000000000001,0.596,0.0,0.4,0.028089887640449437,-0.4,0.4932885906040268,0.3506711409395973,0.07885906040268456,0.014767932489451475,0.07383966244725738,0.010548523206751054,0.004219409282700422,0.07831537272061392,0.0,0.002247191011235955,0.9550561797752809,0.005617977528089887,0.9550561797752809,0.0,0.0,0.05761843790012804,0.20102432778489118,0.5428937259923177,0.18437900128040974,0.014084507042253523,2.826655360045226,0.583,20.047619047619047,0.6179775280898876,0.5073634204275534,0.07614557484122736,3.974477409929749,0.32432432432432434,0.5675675675675675,0.1081081081081081,1.9101123595505618,0.529,16.0,1.6112746256471955,0.4,0.6000000000000001,2.255784475906074,1.9101123595505618,19,82.0,2.3555461333710217,5.299978800084799,1.9444444444444444,-1.12,0.9963449302829295,1.041933657199058,1.125,0.4922418405564453,3.2526152654010083,1.8904109589041096,2.0409478591531145,3.886651120062186,0.056179775280898875,5.561797752808989,0.327,2.752808988764045
4972,Marc Roberts,Championship,ENG,DF,Birmingham City,1990.0,0.8130434782608695,0.053475935828877004,0.51,12.7,0.0374331550802139,0.07,0.016042780748663103,25.341304347826085,13.839130434782607,0.705,0.662,0.385,0.053475935828877004,2.1,0.03208556149732621,-0.1,0.16839677047289503,0.36562860438292966,0.4302191464821223,0.03260869565217391,0.10217391304347827,0.008695652173913042,0.0076086956521739125,0.11077594300378131,0.006951871657754011,0.013903743315508022,11.283422459893048,0.005614973262032086,0.6684491978609626,0.0,0.053475935828877004,0.10604651162790697,0.3158139534883721,0.407906976744186,0.15162790697674416,0.018604651162790697,0.4828526937144651,0.75,38.588235294117645,0.26737967914438504,0.5701219512195123,0.12160328459201546,3.072226115842126,0.640625,0.328125,0.03125,1.3903743315508021,0.635,19.0,2.208162520761528,0.8043478260869565,0.1956521739130435,2.4481801860616943,4.759358288770054,39,86.0,2.4746200552866338,3.500682029429872,0.8333333333333333,0.47,1.0297226713095387,1.0007020341656627,-0.33333333333333337,1.1334801300199226,0.7213220216316195,0.7319148936170212,0.8640635950805979,0.6035658671430815,0.053475935828877004,6.684491978609626,0.679,6.417112299465241
4974,Antonee Robinson,Championship,USA,DF,Fulham,1997.0,0.732608695652174,0.05934718100890207,0.27,25.2,0.01780415430267062,0.06,0.041543026706231445,17.258375634517765,6.128426395939086,0.866,0.8140000000000001,0.556,0.11869436201780414,4.4,0.1543026706231454,-0.4,0.39928486293206195,0.4342471195868096,0.12872467222884384,0.02081218274111675,0.09847715736040609,0.015736040609137057,0.0182741116751269,0.11741218454680626,0.002373887240356083,0.044510385756676554,10.148367952522255,0.012166172106824923,2.492581602373887,0.11869436201780414,0.0,0.030731190392087597,0.2433768986223949,0.46273401624867533,0.24832214765100666,0.014835747085835394,3.83837489112302,0.474,33.092592592592595,0.830860534124629,1.7726916620033577,0.11984843212581461,3.5129943418367726,0.5744680851063829,0.3404255319148936,0.0851063829787234,1.4836795252225519,0.54,23.0,1.9433585720799165,0.23076923076923078,0.7692307692307693,4.559418188341343,1.750741839762611,33,89.0,4.281264301637214,1.673137773053624,1.145985401459854,0.76,1.0248153591253313,1.0253114359556401,1.0267857142857142,1.9535567473389008,-4.777448071216644,1.2566371681415935,1.4201466488276313,0.8857788210283891,0.029673590504451036,6.735905044510385,0.495,2.759643916913946
4975,Callum Robinson,Championship,IRL,FW,West Brom,1995.0,0.5782608695652174,0.2631578947368421,3.27,17.7,0.38721804511278196,0.12,-0.12406015037593984,16.325842696629216,4.166292134831461,0.7509999999999999,0.643,0.516,0.3383458646616541,6.7,0.21052631578947367,2.3,0.3974540311173974,0.3451202263083451,0.13154172560113153,0.08764044943820225,0.10786516853932585,0.04719101123595506,0.017977528089887642,0.06521850701839924,0.004135338345864661,0.02481203007518797,0.3007518796992481,0.012030075187969924,2.218045112781955,0.2631578947368421,0.41353383458646614,0.005154639175257733,0.06701030927835053,0.38762886597938145,0.42577319587628876,0.11443298969072166,3.590848466194726,0.469,12.189655172413792,1.3533834586466165,7.299009900990099,0.06662603205396021,1.312315696839635,0.4705882352941176,0.2941176470588235,0.2352941176470588,0.8646616541353384,0.348,15.0,1.0807305738679347,0.0,1.0,0.9263404918868011,0.07518796992481203,26,77.0,2.491609139808586,1.8320655439769014,2.266666666666667,0.44,1.1004784688995213,0.8703130374957001,1.4615384615384615,1.0346997200113246,-3.6507936507936494,0.7043478260869565,0.6947553689151009,2.4183265180495095,0.48872180451127817,3.6842105263157894,0.18100000000000002,2.706766917293233
4977,Jack Robinson,Championship,ENG,DF,Sheffield Utd,1993.0,0.5695652173913043,0.11450381679389313,0.76,13.9,0.08396946564885498,0.11,0.03053435114503817,17.83613817537644,7.1275465013286095,0.87,0.815,0.38299999999999995,0.03816793893129771,1.1,0.03053435114503817,-0.1,0.3745928338762215,0.4091205211726385,0.1719869706840391,0.0070859167404783,0.07440212577502214,0.002657218777679362,0.0008857395925597874,0.10423703179623486,0.0022900763358778627,0.008778625954198474,6.297709923664122,0.00916030534351145,0.41984732824427484,0.0,0.03816793893129771,0.0767077267637178,0.33594624860022393,0.46192609182530797,0.11254199328107503,0.012877939529675251,0.2687883023330825,0.5,82.41666666666667,0.15267175572519084,0.2914054600606673,0.10663555705773294,3.0923098671190274,0.6571428571428571,0.3428571428571428,0.0,1.183206106870229,0.677,10.0,2.7389030251625672,0.5806451612903226,0.4193548387096774,2.915606446140797,3.2061068702290076,26,90.0,2.6206859477475546,1.5455327384152244,1.564102564102564,0.51,1.0177418001845484,1.0923023133850012,0.8181818181818181,0.573298021498676,2.2776975448731207,-2.7826086956521734,2.3854961832061066,1.5455327384152244,0.0,5.2671755725190845,0.6559999999999999,6.221374045801527
4982,Michael Rose,Championship,SCO,DF,Coventry City,1995.0,0.5369565217391304,0.08097165991902834,0.53,9.6,0.06072874493927126,0.11,0.020242914979757085,20.43559322033898,8.85593220338983,0.86,0.855,0.619,0.08097165991902834,1.1,0.04453441295546559,0.9,0.3102040816326531,0.48775510204081635,0.18027210884353742,0.005932203389830509,0.05254237288135593,0.003389830508474576,0.0,0.12493212569764026,0.009716599190283401,0.0012145748987854252,0.4858299595141701,0.0036437246963562753,0.4858299595141701,0.0,0.12145748987854252,0.09823529411764709,0.44,0.41882352941176476,0.026470588235294124,0.016470588235294122,0.07595840517732491,0.0,83.15384615384616,0.12145748987854252,0.15994449583718778,0.10824644087917148,2.774189633200114,0.6875,0.21875,0.09375,1.376518218623482,0.6759999999999999,11.0,1.9072553728250785,0.7272727272727272,0.2727272727272727,2.600802781125107,3.6437246963562755,24,88.0,2.6585441812063717,2.5066273708517217,4.0,0.13,0.9939216691947576,1.0776698318337228,0.7560975609756098,0.6032958886924787,0.5033373454426072,0.3055555555555556,1.21370796452505,0.45575043106394947,0.08097165991902834,7.206477732793522,0.574,4.939271255060729
4983,Joe Rothwell,Championship,ENG,MF,Blackburn,1995.0,0.7608695652173914,0.08571428571428572,0.94,23.2,0.08857142857142858,0.09,-0.002857142857142857,19.749792186201162,6.67747298420615,0.8690000000000001,0.84,0.569,0.2857142857142857,7.8,0.16,2.2,0.3465982028241335,0.3883183568677792,0.22657252888318358,0.056525353283458014,0.1338320864505403,0.026600166251039066,0.0008312551953449708,0.10974155069582507,0.0054285714285714284,0.038857142857142854,0.45714285714285713,0.0034285714285714284,1.6857142857142857,0.3142857142857143,0.08571428571428572,0.016747703943814155,0.1323608860075635,0.564559697460832,0.2593192868719611,0.02701242571582928,4.740834386852086,0.693,26.414634146341463,0.6285714285714286,1.3250230840258541,0.10339338081273565,2.1897810218978098,0.28571428571428575,0.5952380952380952,0.11904761904761904,1.3428571428571427,0.191,38.0,1.0427528675703857,0.25,0.75,2.398331595411887,0.45714285714285713,36,83.0,3.034134007585335,2.2123893805309733,1.8499999999999999,0.74,1.047964226876912,0.9583333333333333,2.571428571428571,0.3092436974789883,1.2105263157894723,1.11864406779661,1.1470281543274243,1.0745891276864727,0.05714285714285714,6.428571428571429,0.429,0.8
4985,Pelly Ruddock Mpanzu,Championship,COD,MF,Luton Town,1993.0,0.6760869565217391,0.03215434083601286,0.64,23.4,0.06109324758842443,0.1,-0.028938906752411574,17.60814606741573,4.507022471910112,0.802,0.794,0.504,0.06430868167202572,1.7,0.0707395498392283,0.3,0.39191919191919194,0.39191919191919194,0.1383838383838384,0.018258426966292134,0.09691011235955056,0.037921348314606744,0.00702247191011236,0.0946259459019441,0.0035369774919614145,0.0067524115755627,0.5144694533762058,0.008360128617363344,1.2218649517684887,0.0,0.03215434083601286,0.048291233283803865,0.1805349182763744,0.5044576523031203,0.24591381872213966,0.020802377414561663,3.107048665052928,0.349,8.60759493670886,1.157556270096463,2.0580882352941177,0.08785825980593877,2.6650444656875525,0.5217391304347826,0.2608695652173913,0.2173913043478261,0.9646302250803858,0.633,11.0,1.274586483589699,0.13636363636363638,0.8636363636363638,2.1436227224008575,1.157556270096463,31,85.0,2.8902778279562122,2.7457639365584017,0.3529411764705882,-0.34,0.9987489790221358,1.0175558006900276,0.8750000000000001,-3.6977491961414417,2.218649517684878,-3.8333333333333353,2.0856869731467804,2.5289930994616854,0.03215434083601286,7.491961414790996,0.345,1.7684887459807075
4987,Jonathan Russell,Championship,JAM,MF,Huddersfield,2000.0,0.33260869565217394,0.13071895424836602,1.11,16.8,0.06535947712418301,0.06,0.06535947712418301,16.676818950930627,4.3485617597292725,0.9009999999999999,0.893,0.772,0.0,1.1,0.0784313725490196,-1.1,0.45614035087719296,0.4093567251461988,0.08333333333333333,0.013536379018612522,0.09475465313028765,0.008460236886632826,0.0,0.10703134976321,0.00196078431372549,0.0,0.0,0.0058823529411764705,1.1111111111111112,0.0,0.13071895424836602,0.046004842615012115,0.19370460048426152,0.6307506053268765,0.11016949152542374,0.019370460048426155,2.1877649246588455,0.688,40.214285714285715,0.7189542483660131,0.3532859680284192,0.09496018250269413,2.879823704705381,0.30434782608695654,0.6521739130434783,0.04347826086956522,1.2418300653594772,0.737,5.0,1.7529361680815365,0.35714285714285715,0.6428571428571429,2.7546139784138433,1.1764705882352942,15,90.0,3.281647386988268,1.777559001285312,1.9459459459459458,0.52,1.1746706714814439,1.027143953666876,5.75,0.6624570732247711,2.0261437908496736,0.49668874172185434,2.1285653469561514,1.640823693494134,0.06535947712418301,6.73202614379085,0.531,2.0915032679738563
4990,Dion Sanderson,Championship,ENG,DF,Birmingham City,1999.0,0.30434782608695654,0.0,0.07,6.9,0.0071428571428571435,0.05,-0.0071428571428571435,20.084507042253524,8.232394366197184,0.797,0.7829999999999999,0.396,0.0,0.4,0.0071428571428571435,-0.4,0.30769230769230765,0.4326923076923077,0.23076923076923075,0.01056338028169014,0.11619718309859156,0.0,0.0035211267605633804,0.09239019615839483,0.006428571428571429,0.005,1.2142857142857142,0.002857142857142857,0.5,0.0,0.07142857142857142,0.125,0.3375,0.4767857142857143,0.049999999999999996,0.010714285714285714,0.9674298613350533,0.5,25.55555555555555,0.14285714285714285,0.18260869565217394,0.0846132622091419,2.436522185175686,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.7142857142857143,0.4,6.0,1.5388561169530646,0.5,0.5,3.462426263144396,3.857142857142857,14,87.0,1.612383102225089,2.9022895840051603,1.0555555555555554,-0.04,0.8896535358329379,1.0011576753878213,6.0,2.0294117647058822,-0.19763694951664898,0.23404255319148937,2.6929982046678633,0.48371493066752663,0.0,4.857142857142857,0.5710000000000001,4.5
4992,Mouhamadou-Naby Sarr,Championship,FRA,DF,Huddersfield,1993.0,0.30434782608695654,0.21428571428571427,0.5,6.9,0.1142857142857143,0.23,0.09999999999999999,19.957773512476006,7.153550863723608,0.883,0.9009999999999999,0.579,0.0,0.1,0.0071428571428571435,-0.1,0.3307453416149068,0.43788819875776397,0.1956521739130435,0.003838771593090211,0.0690978886756238,0.0,0.0,0.10762621969109937,0.009285714285714286,0.0,0.21428571428571427,0.005714285714285714,0.5714285714285714,0.0,0.07142857142857142,0.17684478371501275,0.39440203562340964,0.395674300254453,0.017811704834605598,0.015267175572519083,0.14943215780035862,1.0,78.83333333333333,0.21428571428571427,0.0,0.09875234890530085,2.189381499726327,0.6875,0.3125,0.0,0.7857142857142857,0.636,4.0,2.8735632183908044,0.7142857142857143,0.2857142857142857,1.6420361247947453,4.357142857142857,14,87.0,2.988643156007173,2.8392109982068146,0.1891891891891892,-0.43,0.9783624293090731,1.0640569395017794,-1.7500000000000002,1.5036319612590794,-0.28571428571428586,0.12582781456953643,0.8210180623973726,0.8965929468021518,0.0,6.357142857142857,0.521,3.428571428571429
4993,George Saville,Championship,NIR,MF,Millwall,1993.0,0.7282608695652174,0.05970149253731343,1.01,18.1,0.11343283582089551,0.11,-0.05373134328358209,15.715545755237043,4.9481808158765155,0.807,0.784,0.535,0.05970149253731343,2.3,0.11044776119402985,-0.3,0.47681041497152166,0.3311635475996746,0.11716842961757527,0.031973539140022045,0.1179713340683572,0.024255788313120176,0.005512679162072767,0.09632153909515537,0.0005970149253731343,0.014626865671641792,0.029850746268656716,0.006567164179104478,1.6119402985074627,0.05970149253731343,0.05970149253731343,0.055999999999999994,0.15753846153846152,0.5181538461538461,0.23507692307692307,0.03323076923076923,2.104860313815538,0.5760000000000001,19.204545454545453,0.7164179104477612,1.6650887573964497,0.09119807428708424,4.60105487599596,0.3414634146341463,0.45121951219512196,0.20731707317073172,2.2686567164179103,0.434,43.0,3.086073392436315,0.2909090909090909,0.7090909090909091,2.0760857367298846,1.4328358208955223,34,88.0,2.423778543181528,2.168643959688736,0.7058823529411764,-0.2,0.9687180535677776,0.9560608174082856,0.8461538461538461,0.8137092316196803,0.7652363184079601,0.5507246376811593,2.5249691392660756,2.934047710167113,0.05970149253731343,6.17910447761194,0.606,4.08955223880597
4994,Romaine Sawyers,Championship,SKN,MF,Stoke City,1991.0,0.41956521739130437,0.10362694300518134,0.78,23.0,0.046632124352331605,0.06,0.05699481865284974,15.875462392108506,4.551171393341554,0.905,0.883,0.629,0.15544041450777202,1.9,0.07253886010362694,1.1,0.45977011494252873,0.40961337513061646,0.07314524555903866,0.025893958076448825,0.11220715166461159,0.017262638717632554,0.0012330456226880395,0.1087482942657971,0.0010362694300518134,0.0031088082901554403,0.3626943005181347,0.006735751295336787,2.0725388601036268,0.10362694300518134,0.10362694300518134,0.011764705882352941,0.14751131221719457,0.6081447963800904,0.2253393665158371,0.007239819004524887,2.187900907978877,0.5,30.03703703703704,1.1398963730569949,0.880517879161529,0.09559285530386134,2.4879119928175064,0.5652173913043478,0.34782608695652173,0.08695652173913043,1.1398963730569949,0.455,12.0,2.0552316462405487,0.2631578947368421,0.736842105263158,0.6490205198654364,0.41450777202072536,19,84.0,2.287350949250644,2.287350949250644,0.0,-0.19,0.9733336950329597,1.0126446347552955,6.0,3.1778929188255027,0.6463511021340128,0.21052631578947367,3.5696128592599,1.3923005778047397,0.05181347150259067,5.751295336787565,0.409,1.1398963730569949
4997,Alex Scott,Championship,ENG,MF,Bristol City,2003.0,0.6652173913043479,0.13071895424836602,0.79,15.1,0.1241830065359477,0.16,0.006535947712418301,18.04599211563732,5.463863337713534,0.845,0.792,0.426,0.06535947712418301,4.3,0.12745098039215685,-2.3,0.3691026827012026,0.34320074005550416,0.2127659574468085,0.04204993429697766,0.08409986859395532,0.017082785808147177,0.00788436268068331,0.08512233901383724,0.004901960784313725,0.03790849673202614,1.2418300653594772,0.00718954248366013,1.4052287581699345,0.06535947712418301,0.09803921568627451,0.05312084993359893,0.1746347941567065,0.4727755644090305,0.27091633466135456,0.028552456839309424,5.072243235801341,0.414,11.952380952380953,0.6535947712418301,1.706772908366534,0.0951627393286024,3.6906079979046873,0.532258064516129,0.3870967741935484,0.08064516129032259,2.6143790849673203,0.425,46.0,3.988237675155065,0.2686567164179105,0.7313432835820896,2.7977189661535533,1.3725490196078431,35,77.0,3.11580655913511,3.623030882715244,0.696969696969697,0.29,1.058889772125066,0.9128371417473103,0.425,0.6979458450046675,-11.274509803921644,-0.5312500000000002,2.083407740752646,5.217164471109951,0.13071895424836602,6.1764705882352935,0.467,1.9607843137254903
5000,Antoine Semenyo,Championship,GHA,FW,Bristol City,2000.0,0.5152173913043478,0.33755274261603374,2.96,16.4,0.3628691983122363,0.12,-0.02531645569620253,15.01295336787565,3.217616580310881,0.757,0.7709999999999999,0.419,0.5063291139240507,5.8,0.1729957805907173,6.2,0.48398576512455516,0.33451957295373663,0.07651245551601424,0.08549222797927462,0.06735751295336788,0.04145077720207254,0.010362694300518135,0.06242399378379837,0.0012658227848101266,0.01518987341772152,0.379746835443038,0.006751054852320675,2.1940928270042193,0.4641350210970464,0.29535864978902954,0.005747126436781609,0.04252873563218391,0.42528735632183906,0.3896551724137931,0.1367816091954023,7.203869507049501,0.494,6.257425742574258,1.5611814345991561,6.824999999999999,0.07097972235967671,2.151975590448303,0.07142857142857142,0.46428571428571425,0.46428571428571425,1.139240506329114,0.185,22.0,2.0751193193608635,0.0,1.0,0.38428135543719694,0.25316455696202533,24,82.0,3.368042886412754,3.929383367481546,0.7575757575757576,0.15,1.039314631086783,0.9152956312214481,0.5,2.980711271850519,-26.68776371308033,-0.37500000000000017,4.227094909809167,2.8067024053439615,1.2658227848101267,3.080168776371308,0.35200000000000004,5.147679324894515
5001,Jean Seri,Championship,CIV,MF,Fulham,1991.0,0.5304347826086956,0.04098360655737705,0.86,27.0,0.04098360655737705,0.05,0.0,18.45979899497487,5.233040201005025,0.943,0.905,0.647,0.24590163934426232,5.7,0.21311475409836067,0.3,0.38673139158576053,0.4104638619201726,0.16181229773462782,0.03015075376884422,0.09673366834170855,0.011934673366834169,0.000628140703517588,0.12688427159053656,0.009836065573770493,0.04057377049180328,0.0819672131147541,0.0057377049180327875,2.540983606557377,0.04098360655737705,0.1639344262295082,0.019873969946679594,0.19340765874939408,0.6097915656810471,0.172564226854096,0.004362578768783326,2.1069515808933477,0.742,56.8,0.9016393442622951,0.22338028169014082,0.12062346230443714,4.645496964941983,0.3111111111111111,0.6222222222222222,0.06666666666666667,2.336065573770492,0.368,36.0,1.7549655200891934,0.35294117647058826,0.6470588235294118,2.8905314448527895,0.5737704918032788,26,80.0,3.262376641383248,1.631188320691624,0.7153284671532846,-0.82,1.028856596162797,1.0555639495353932,1.0089285714285712,-0.6745375244397646,1.4139344262295115,-0.3185840707964604,2.9937647107403893,1.631188320691624,0.0,7.3770491803278695,0.568,1.516393442622951
5003,Billy Sharp,Championship,ENG,FW,Sheffield Utd,1986.0,0.65,0.4682274247491639,2.01,12.9,0.3745819397993311,0.19,-0.006688963210702342,13.463350785340314,2.5340314136125657,0.784,0.657,0.469,0.23411371237458195,6.3,0.14381270903010032,0.7,0.5299295774647887,0.2975352112676056,0.05633802816901408,0.08115183246073297,0.049738219895287955,0.03664921465968586,0.0026178010471204186,0.03724265636540802,0.0006688963210702341,0.011705685618729098,0.033444816053511704,0.00802675585284281,1.4715719063545152,0.16722408026755853,0.13377926421404682,0.025516403402187124,0.03402187120291616,0.39003645200486026,0.36330498177399756,0.18712029161603888,2.0608601441424472,0.457,8.5,1.2374581939799332,9.16439628482972,0.043057670072564995,0.9290226681531029,0.16666666666666666,0.3333333333333333,0.5,0.33444816053511706,0.2,8.0,0.6193484454354019,0.125,0.8750000000000001,0.30967422271770095,0.6020066889632107,30,84.0,2.649677328183146,2.1197418625465168,0.7692307692307692,-0.26,1.0355029585798816,1.147974163241339,0.75,0.6279434850863421,0.6444906444906446,0.34782608695652195,3.483835005574136,2.590795609779076,1.1036789297658864,2.4414715719063547,0.33299999999999996,3.8127090301003346
5004,Ben Sheaf,Championship,ENG,MF,Coventry City,1998.0,0.6978260869565218,0.06230529595015576,1.03,21.2,0.09345794392523364,0.09,-0.03115264797507788,16.761223162003905,5.765777488614184,0.866,0.878,0.655,0.09345794392523364,2.2,0.07476635514018691,0.8,0.4461703267273701,0.37225495447241563,0.10712372790573113,0.016265452179570594,0.11125569290826286,0.016265452179570594,0.0006506180871828237,0.12251932281802574,0.00778816199376947,0.0024922118380062306,0.12461059190031153,0.007476635514018691,2.2118380062305296,0.09345794392523364,0.03115264797507788,0.037587412587412584,0.2115384615384615,0.5965909090909091,0.14073426573426576,0.01354895104895105,2.513253026131987,0.419,24.133333333333333,0.6542056074766355,0.7980662983425415,0.1121018153063798,6.604094538613939,0.494949494949495,0.43434343434343436,0.07070707070707072,3.5202492211838003,0.469,60.0,3.201985230843122,0.2916666666666667,0.7083333333333333,2.935153128272862,0.9034267912772586,33,86.0,2.2794620469569185,2.4548052813382197,-4.5,-0.38,0.9753045990041228,0.9873079718105154,0.951219512195122,1.1605458294940982,1.5104824450618815,0.8555555555555556,3.3354012821282524,1.3442981302566441,0.0,9.750778816199377,0.5,3.2398753894080996
5005,Graeme Shinnie,Championship,SCO,MF,Derby County,1991.0,0.43913043478260866,0.04950495049504951,0.64,24.9,0.039603960396039604,0.06,0.009900990099009901,15.334677419354836,4.416666666666666,0.902,0.857,0.387,0.1485148514851485,1.3,0.04455445544554456,1.7,0.48617021276595745,0.32765957446808514,0.11808510638297873,0.01881720430107527,0.08064516129032256,0.008064516129032256,0.0,0.10320152385608931,0.0009900990099009901,0.01485148514851485,0.34653465346534656,0.008910891089108912,1.4356435643564356,0.1485148514851485,0.04950495049504951,0.04844290657439446,0.1963667820069204,0.6115916955017301,0.1366782006920415,0.006920415224913494,2.2238551980198022,0.609,18.07894736842105,0.7920792079207921,0.47045123726346433,0.09799632384784844,5.173673105015419,0.35294117647058826,0.5098039215686274,0.13725490196078433,2.871287128712871,0.44799999999999995,32.0,2.231780555104691,0.2727272727272727,0.7272727272727273,2.1303359844181142,1.9801980198019802,21,87.0,1.547029702970297,1.6437190594059408,0.29411764705882354,0.22,0.8893893681213616,1.0608203677510608,1.487179487179487,3.131188118811889,2.5968386312315426,1.0918367346938773,2.637558837850998,2.9973700495049505,0.0,6.138613861386139,0.528,3.564356435643565
5007,Toby Sibbick,Championship,ENG,DF,Barnsley,1999.0,0.22826086956521738,0.09523809523809523,0.09,19.8,0.009523809523809525,0.08,0.08571428571428572,18.66287878787879,7.715909090909091,0.762,0.775,0.429,0.0,0.0,0.009523809523809525,0.0,0.3264248704663213,0.4481865284974093,0.16321243523316065,0.0037878787878787876,0.10227272727272728,0.0037878787878787876,0.0,0.09320615078172624,0.0019047619047619048,0.0019047619047619048,2.380952380952381,0.009523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.09282700421940929,0.3438818565400844,0.5,0.056962025316455694,0.006329113924050632,1.0605578534309046,0.6,110.5,0.5714285714285714,0.09502262443438914,0.08356760547995609,3.2840722495894914,0.7894736842105263,0.21052631578947367,0.0,1.3333333333333333,0.5710000000000001,6.0,2.592688618096967,0.39999999999999997,0.6,2.765534525970098,2.2857142857142856,11,83.0,1.9090041361756283,3.605896701665076,0.8735632183908046,0.14,0.8661193212917351,1.0355964167845357,1.222222222222222,-0.16689342403628107,1.179487179487181,-0.8888888888888881,1.209921355111918,1.2726694241170855,0.0,5.714285714285714,0.561,3.904761904761905
5008,Louie Sibley,Championship,ENG,FW,Derby County,2001.0,0.26956521739130435,0.08064516129032258,2.18,20.6,0.14516129032258066,0.07,-0.06451612903225806,13.11377245508982,2.341317365269461,0.883,0.687,0.19399999999999998,0.0,1.7,0.06451612903225806,-1.7,0.47808764940239046,0.26693227091633465,0.12350597609561753,0.08982035928143714,0.07784431137724551,0.011976047904191616,0.005988023952095809,0.044081043409000396,0.0008064516129032258,0.02258064516129032,0.16129032258064516,0.010483870967741934,1.2903225806451613,0.16129032258064516,0.24193548387096772,0.04,0.08222222222222222,0.39555555555555555,0.38666666666666666,0.09555555555555556,4.567792338709678,0.483,5.203703703703704,2.5,2.60355871886121,0.062143276577808784,3.6356425171866738,0.22727272727272727,0.6363636363636364,0.13636363636363635,1.7741935483870968,0.364,14.0,2.974616604970915,0.05555555555555555,0.9444444444444443,0.9915388683236382,1.2903225806451613,11,71.0,1.7326108870967742,2.3626512096774195,1.8823529411764706,-0.2,1.2100235359269,1.180875576036866,1.1025641025641024,9.737903225806471,1.7897566496887365,0.13265306122448978,3.4703860391327344,3.937752016129032,0.3225806451612903,4.193548387096774,0.2,2.82258064516129
